maxid,minid,maxig,minig,iterationtime,PDEError,FCError,PetscTotal,PetscNormRes
0.11594202898550726,0.11493558776167465,0.11594202898550726,0.11493558776167465,0.0826268196105957,0.013883218309038048,0.013887923253719237,0.05815243721008301,7.0362639227906e-18
0.11584007373092667,0.1148071126619417,0.1158400846311459,0.1148071445109043,0.04384803771972656,0.013760614847473589,0.013765327144099615,0.023553848266601562,7.03097879608425e-18
0.11573862257181733,0.11467927083816729,0.11573865516206236,0.11467936581817151,0.04337882995605469,0.01364063887403763,0.013645358385261375,0.0234375,7.025659468471045e-18
0.11563767302133333,0.11455205917488274,0.11563773798245335,0.11455224801722382,0.043565988540649414,0.013523208446826543,0.013527935044166384,0.023940086364746094,7.020306847039501e-18
0.11553722260453415,0.11442547457045013,0.11553733050985088,0.11442578747104923,0.04358983039855957,0.013408245348907472,0.013412978905336104,0.024062633514404297,7.01492179909973e-18
0.11543726885833566,0.11429951393707195,0.11543743017504848,0.11429998057123625,0.04311060905456543,0.013295674863546214,0.013300415254136055,0.023578643798828125,7.009505214705502e-18
0.11533780933146116,0.11417417420079594,0.11533803442202781,0.1141748237373662,0.0434727668762207,0.013185425566148691,0.01319017267213951,0.023717880249023438,7.004057948215161e-18
0.11523884158439243,0.11404945230151556,0.1152391407078859,0.11405031341643604,0.054540395736694336,0.013077429131743382,0.013082182837109713,0.03441047668457031,6.998580844300248e-18
0.11514036318932071,0.1139253451929665,0.11514074650276304,0.1139264460823092,0.04448866844177246,0.012971620156123811,0.012976380345719463,0.02388787269592285,6.993074744843433e-18
0.11504237173009765,0.11380184984271953,0.11504284928977108,0.1138032182351926,0.04340839385986328,0.012867935989970165,0.012872702555810633,0.023440122604370117,6.98754047494612e-18
0.11494486480218646,0.1136789632321697,0.1149454465649223,0.11368062640113828,0.06006121635437012,0.012766316584499372,0.012771089419061354,0.028853416442871094,6.981978850091181e-18
0.11484784001261274,0.11355668235652258,0.1148485358370588,0.11355866713156751,0.04336690902709961,0.01266670434790542,0.012671483345627621,0.023764848709106445,6.976390676709034e-18
0.11475129497991564,0.11343500422477751,0.11475211462778238,0.11343733700281651,0.04353070259094238,0.012569044011558894,0.012573829073758702,0.023910045623779297,6.97077673658523e-18
0.11465522733409891,0.11331392585970804,0.11465618047138482,0.11331663261570181,0.044492483139038086,0.012473282505340688,0.012478073532307121,0.023710250854492188,6.965137814666016e-18
0.11455963471658198,0.11319344429783994,0.11456073091477882,0.11319655059510444,0.043123483657836914,0.012379368841118406,0.01238416573521306,0.023601055145263672,6.959474683205462e-18
0.11446451478015104,0.11307355658942687,0.11446576351742938,0.11307708758957152,0.04423832893371582,0.012287254003997578,0.012292056673857132,0.024689674377441406,6.953788093837362e-18
0.11436986518891026,0.11295425979842377,0.11437127585128555,0.11295824027093421,0.04341936111450195,0.012196890850682554,0.012201699203728822,0.02374577522277832,6.948078802214498e-18
0.11427568361823306,0.11283555100245839,0.11427726550071281,0.11284000533394102,0.044928550720214844,0.012108234014110875,0.012113047962358792,0.0255124568939209,6.942347540898727e-18
0.11418196775471334,0.1127174272928008,0.11418373006242581,0.11272237949590577,0.05480241775512695,0.012021239814371955,0.012026059270553446,0.024130821228027344,6.936595037669925e-18
0.11408871529611683,0.11259988577433136,0.11409066714542161,0.1126053594963688,0.04440140724182129,0.011935866174989478,0.011940691054590502,0.024254560470581055,6.930822010487135e-18
0.1139959239513326,0.11248292356550688,0.11399807437091321,0.11248894209677107,0.04487442970275879,0.011852072544478578,0.011856902765572386,0.024285554885864258,6.925029160336187e-18
0.11390359144032441,0.1123665377983254,0.11390594937226396,0.1123731240801406,0.04367566108703613,0.011769819822640151,0.011774655305885062,0.02361464500427246,6.919217180577178e-18
0.11381171549408237,0.11225072561828955,0.11381428979492181,0.11225790225079,0.09845519065856934,0.011689070291297052,0.011693910956367404,0.05951666831970215,6.91338676119244e-18
0.11372029385457454,0.11213548418436865,0.11372309329635458,0.11214327343402475,0.053949832916259766,0.0116097875490987,0.011614633319467771,0.02423548698425293,6.907538581601222e-18
0.1136293242746987,0.11202081066895964,0.11363235754598518,0.11202923447586166,0.04299569129943848,0.011531936450161269,0.011536787251742453,0.023403406143188477,6.901673293204692e-18
0.11353880451823416,0.1119067022578468,0.11354208022512771,0.111915782242757,0.06084918975830078,0.011455483046385183,0.011460338805591164,0.03187870979309082,6.895791563936511e-18
0.11344873235979369,0.11179315615016053,0.1134522590269235,0.11180291362134356,0.0437469482421875,0.011380394532916463,0.011385255178808507,0.023817062377929688,6.889894034628546e-18
0.11335910558477545,0.11168016955833518,0.1133628916562779,0.1116906255181764,0.06100869178771973,0.011306639196755924,0.011311504659516913,0.0399777889251709,6.883981340143552e-18
0.11326992198931521,0.11156773970806594,0.11327397582979745,0.11157891485948654,0.04977750778198242,0.011234186368273502,0.011239056578915552,0.029243946075439453,6.87805410647411e-18
0.11318117938023851,0.11145586383826495,0.11318550927572733,0.1114677785909426,0.05331277847290039,0.01116300637540213,0.01116788126829249,0.03297567367553711,6.872112951470041e-18
0.11309287557501298,0.11134453920101664,0.11309748973388921,0.11135721367741967,0.056423187255859375,0.011093070500344089,0.011097950008576163,0.03615880012512207,6.86615848325698e-18
0.11300500840170082,0.11123376306153242,0.11300991495561968,0.11124721710277506,0.044396400451660156,0.011024350938541358,0.011029234998360948,0.02392745018005371,6.860191298446041e-18
0.11291757569891135,0.11112353269810459,0.11292278270370887,0.11113778586963081,0.04370427131652832,0.01095682075999161,0.01096170931056406,0.02390313148498535,6.854211987826606e-18
