maxid,minid,maxig,minig,iterationtime,PDEError,FCError,PetscTotal
0,0,0.042949118,0.038179609,0.073647738,0.063214186,0.063209699,0.046500206
0,0,0.043359278,0.038514775,0.063269377,0.063205885,0.063201399,0.031408787
0,0,0.043767387,0.038847716,0.064120293,0.06319761,0.063193126,0.033490181
0,0,0.044173456,0.039178446,0.062666655,0.063189361,0.063184878,0.032720089
0,0,0.044577494,0.039506982,0.060687304,0.063181138,0.063176656,0.032010555
0,0,0.044979512,0.039833336,0.068107367,0.06317294,0.063168459,0.037848949
0,0,0.04537952,0.040157524,0.064992905,0.063164767,0.063160288,0.032371759
0,0,0.045777528,0.040479561,0.059505463,0.06315662,0.063152142,0.035275698
0,0,0.046173546,0.040799459,0.06814146,0.063148498,0.063144021,0.039088964
0,0,0.046567584,0.041117234,0.070904016,0.0631404,0.063135925,0.042214632
0,0,0.046959652,0.041432899,0.063099384,0.063132327,0.063127854,0.036373854
0,0,0.047349759,0.041746468,0.067072153,0.063124279,0.063119807,0.038801908
0,0,0.047737916,0.042057956,0.065301418,0.063116255,0.063111784,0.037543774
0,0,0.048124132,0.042367374,0.064006567,0.063108255,0.063103786,0.038173676
0,0,0.048508417,0.042674738,0.060271502,0.063100279,0.063095811,0.035277367
0,0,0.048890781,0.04298006,0.061030865,0.063092327,0.06308786,0.037263155
0,0,0.049271233,0.043283354,0.065720558,0.063084399,0.063079933,0.039103746
0,0,0.049649782,0.043584633,0.066195488,0.063076494,0.06307203,0.03904295
0,0,0.050026439,0.043883909,0.062896252,0.063068613,0.063064149,0.038025141
0,0,0.050401212,0.044181197,0.063402891,0.063060755,0.063056292,0.038930655
0,0,0.050774112,0.044476508,0.067555666,0.063052919,0.063048458,0.037258863
0,0,0.051145147,0.044769855,0.06524086,0.063045107,0.063040647,0.037978888
0,0,0.051514327,0.045061252,0.060915947,0.063037317,0.063032859,0.037467241
0,0,0.051881661,0.04535071,0.06163311,0.06302955,0.063025093,0.036476135
0,0,0.052247159,0.045638242,0.063287497,0.063021806,0.063017349,0.037329435
0,0,0.052610829,0.045923861,0.06531477,0.063014083,0.063009628,0.04134202
0,0,0.05297268,0.046207579,0.062460184,0.063006383,0.063001929,0.037296534
0,0,0.053332723,0.046489407,0.060817957,0.062998705,0.062994251,0.03607583
0,0,0.053690965,0.046769358,0.060503244,0.062991049,0.062986596,0.034960508
0,0,0.054047416,0.047047444,0.062027454,0.062983414,0.062978962,0.037860394
0,0,0.054402085,0.047323677,0.063896418,0.062975801,0.06297135,0.037575483
0,0,0.05475498,0.047598068,0.062605619,0.062968209,0.06296376,0.036746264
0,0,0.055106111,0.04787063,0.060134411,0.062960639,0.06295619,0.03616333
0,0,0.055455486,0.048141373,0.06126976,0.06295309,0.062948642,0.037044287
0,0,0.055803115,0.04841031,0.065251112,0.062945561,0.062941115,0.038818836
0,0,0.056149005,0.048677451,0.066625118,0.062938054,0.062933608,0.038049936
0,0,0.056493166,0.048942809,0.06447196,0.062930567,0.062926122,0.036895037
0,0,0.056835604,0.049206393,0.063974619,0.062923101,0.062918657,0.037976742
0,0,0.057176332,0.049468217,0.065004349,0.062915655,0.062911212,0.039883614
0,0,0.057515356,0.04972829,0.063028336,0.06290823,0.062903788,0.03738451
0,0,0.057852685,0.049986624,0.063644171,0.062900825,0.062896384,0.038923979
0,0,0.058188327,0.050243229,0.065149546,0.06289344,0.062889,0.038348436
0,0,0.058522291,0.050498117,0.062245846,0.062886075,0.062881635,0.036664963
0,0,0.058854586,0.050751298,0.063760281,0.06287873,0.062874291,0.03595376
0,0,0.059185219,0.051002784,0.061623573,0.062871404,0.062866966,0.038002729
0,0,0.059514198,0.051252583,0.062269211,0.062864098,0.062859661,0.038181782
0,0,0.059841533,0.051500708,0.063227415,0.062856812,0.062852375,0.038704634
0,0,0.060167231,0.051747168,0.062839031,0.062849544,0.062845109,0.036791325
0,0,0.060491301,0.051991975,0.0619452,0.062842296,0.062837862,0.037096739
0,0,0.06081375,0.052235137,0.061748028,0.062835068,0.062830634,0.037029266
0,0,0.061134587,0.052476667,0.061460495,0.062827858,0.062823424,0.036144495
0,0,0.06145382,0.052716573,0.061310053,0.062820666,0.062816234,0.037794113
0,0,0.061771457,0.052954866,0.066650867,0.062813494,0.062809062,0.038306952
0,0,0.062087505,0.053191555,0.060501814,0.06280634,0.062801909,0.036883831
0,0,0.062401974,0.053426652,0.061125278,0.062799205,0.062794775,0.037243843
0,0,0.06271487,0.053660165,0.059877872,0.062792088,0.062787658,0.036721706
0,0,0.063026201,0.053892105,0.062737465,0.062784989,0.062780561,0.038624287
0,0,0.063335976,0.054122481,0.061114311,0.062777909,0.062773481,0.035357237
0,0,0.063644202,0.054351304,0.063089848,0.062770846,0.062766419,0.03966713
0,0,0.063950887,0.054578582,0.061000109,0.062763802,0.062759375,0.037800312
0,0,0.064256038,0.054804325,0.060756683,0.062756775,0.062752349,0.037923813
0,0,0.064559664,0.055028543,0.061861992,0.062749766,0.062745341,0.037661552
0,0,0.064861772,0.055251245,0.059298754,0.062742774,0.06273835,0.036461592
0,0,0.065162369,0.05547244,0.063495636,0.062735801,0.062731376,0.037240267
0,0,0.065461463,0.055692138,0.062678337,0.062728844,0.062724421,0.036139011
0,0,0.065759062,0.055910349,0.061793566,0.062721905,0.062717482,0.036603689
0,0,0.066055172,0.05612708,0.062179565,0.062714983,0.06271056,0.037510157
0,0,0.066349802,0.056342342,0.060760736,0.062708077,0.062703656,0.037406445
0,0,0.066642959,0.056556144,0.060027599,0.062701189,0.062696768,0.036779165
0,0,0.066934651,0.056768493,0.060496569,0.062694318,0.062689898,0.036062241
0,0,0.067224883,0.0569794,0.06179738,0.062687464,0.062683044,0.036340237
0,0,0.067513665,0.057188874,0.061743021,0.062680626,0.062676207,0.036607981
0,0,0.067801003,0.057396922,0.059983492,0.062673804,0.062669386,0.038115025
0,0,0.068086904,0.057603554,0.061550856,0.062667,0.062662582,0.036299229
0,0,0.068371375,0.057808778,0.058474302,0.062660211,0.062655794,0.035330057
0,0,0.068654424,0.058012604,0.05987525,0.062653439,0.062649022,0.037286997
0,0,0.068936058,0.058215039,0.059417963,0.062646683,0.062642266,0.035545349
0,0,0.069216284,0.058416092,0.06094408,0.062639943,0.062635527,0.038980484
0,0,0.069495109,0.058615773,0.063379288,0.062633219,0.062628803,0.037230968
0,0,0.069772539,0.058814088,0.060570002,0.06262651,0.062622096,0.035645485
0,0,0.070048583,0.059011046,0.060146809,0.062619818,0.062615404,0.036985159
0,0,0.070323246,0.059206657,0.060850382,0.062613141,0.062608728,0.035096645
0,0,0.070596536,0.059400927,0.057986021,0.06260648,0.062602067,0.036113262
0,0,0.070868459,0.059593866,0.059751749,0.062599834,0.062595422,0.035176516
0,0,0.071139023,0.059785481,0.062559366,0.062593204,0.062588792,0.038940668
0,0,0.071408234,0.05997578,0.060155153,0.062586589,0.062582177,0.036665916
0,0,0.071676099,0.060164772,0.060205221,0.062579989,0.062575578,0.036241055
0,0,0.071942624,0.060352464,0.05833149,0.062573404,0.062568994,0.035766363
0,0,0.072207817,0.060538865,0.05979991,0.062566835,0.062562425,0.036838293
0,0,0.072471684,0.060723982,0.059732437,0.06256028,0.062555871,0.037914038
0,0,0.072734232,0.060907823,0.061144829,0.06255374,0.062549331,0.036440849
0,0,0.072995467,0.061090396,0.05875802,0.062547215,0.062542807,0.03401947
0,0,0.073255396,0.061271709,0.059893847,0.062540705,0.062536297,0.036174059
0,0,0.073514025,0.061451769,0.059896946,0.062534209,0.062529801,0.035112619
0,0,0.073771361,0.061630584,0.058330059,0.062527727,0.06252332,0.036604643
0,0,0.074027411,0.061808161,0.05775094,0.062521261,0.062516854,0.034328222
0,0,0.07428218,0.061984509,0.057552099,0.062514808,0.062510402,0.03515029
0,0,0.074535675,0.062159634,0.060967684,0.06250837,0.062503964,0.036643028
0,0,0.074787903,0.062333544,0.060201883,0.062501945,0.06249754,0.037688732
0,0,0.075038869,0.062506247,0.059062243,0.062495535,0.062491131,0.03702426
0,0,0.075288581,0.062677749,0.060711861,0.062489139,0.062484735,0.036822557
0,0,0.075537045,0.062848058,0.059725285,0.062482757,0.062478353,0.035722733
0,0,0.075784266,0.063017182,0.056149244,0.062476389,0.062471985,0.034230232
0,0,0.07603025,0.063185127,0.060772181,0.062470034,0.062465631,0.035339832
0,0,0.076275005,0.063351901,0.062721729,0.062463693,0.062459291,0.039304018
0,0,0.076518537,0.063517511,0.059187889,0.062457366,0.062452964,0.034225225
0,0,0.07676085,0.063681963,0.061937809,0.062451052,0.06244665,0.037012815
0,0,0.077001952,0.063845266,0.056316614,0.062444752,0.06244035,0.036839247
0,0,0.077241849,0.064007425,0.062748194,0.062438464,0.062434064,0.035891533
0,0,0.077480546,0.064168448,0.056476831,0.062432191,0.06242779,0.033862352
0,0,0.077718049,0.064328342,0.055546522,0.06242593,0.06242153,0.029682875
0,0,0.077954365,0.064487113,0.056828022,0.062419683,0.062415283,0.033578634
0,0,0.0781895,0.064644769,0.070219517,0.062413448,0.062409049,0.041210413
0,0,0.078423458,0.064801316,0.083846569,0.062407227,0.062402828,0.035787344
0,0,0.078656247,0.064956761,0.066771746,0.062401018,0.06239662,0.039238453
0,0,0.078887872,0.065111111,0.075843334,0.062394822,0.062390424,0.03967452
0,0,0.079118339,0.065264371,0.068231344,0.062388639,0.062384242,0.040414095
0,0,0.079347654,0.06541655,0.08355546,0.062382469,0.062378072,0.042354107
0,0,0.079575822,0.065567653,0.069717646,0.062376311,0.062371914,0.045337915
0,0,0.079802849,0.065717687,0.068351984,0.062370166,0.06236577,0.037528038
0,0,0.080028741,0.065866658,0.076463938,0.062364033,0.062359637,0.041098833
0,0,0.080253504,0.066014573,0.069843054,0.062357913,0.062353517,0.042105913
0,0,0.080477143,0.066161439,0.08485198,0.062351805,0.062347409,0.045610189
0,0,0.080699663,0.066307261,0.083357334,0.062345709,0.062341314,0.043970346
0,0,0.080921071,0.066452046,0.071542263,0.062339625,0.062335231,0.040412188
0,0,0.081141372,0.0665958,0.072159767,0.062333554,0.062329159,0.041621685
0,0,0.081360572,0.066738529,0.078150272,0.062327494,0.0623231,0.047836304
0,0,0.081578675,0.066880241,0.081322908,0.062321446,0.062317053,0.049072266
0,0,0.081795688,0.06702094,0.070156097,0.062315411,0.062311017,0.039814949
0,0,0.082011616,0.067160633,0.079998255,0.062309387,0.062304994,0.048246384
0,0,0.082226464,0.067299326,0.094171047,0.062303374,0.062298982,0.054368973
0,0,0.082440239,0.067437025,0.084580421,0.062297374,0.062292982,0.046817064
0,0,0.082652944,0.067573737,0.074250221,0.062291385,0.062286993,0.043504715
0,0,0.082864585,0.067709466,0.080458403,0.062285408,0.062281016,0.044444323
0,0,0.083075169,0.06784422,0.083521843,0.062279442,0.062275051,0.043618917
0,0,0.083284699,0.067978004,0.072880745,0.062273487,0.062269097,0.042860746
0,0,0.083493182,0.068110823,0.071968555,0.062267544,0.062263154,0.039244652
0,0,0.083700623,0.068242684,0.062403917,0.062261612,0.062257222,0.037558556
0,0,0.083907026,0.068373593,0.060931206,0.062255692,0.062251302,0.03618145
0,0,0.084112397,0.068503555,0.063691616,0.062249782,0.062245393,0.035242796
0,0,0.084316742,0.068632576,0.063611269,0.062243884,0.062239495,0.03662324
0,0,0.084520065,0.068760662,0.062565565,0.062237996,0.062233608,0.038279772
0,0,0.084722371,0.068887818,0.059120178,0.06223212,0.062227732,0.036938667
0,0,0.084923665,0.06901405,0.060326099,0.062226254,0.062221866,0.039523602
0,0,0.085123953,0.069139364,0.057028532,0.0622204,0.062216012,0.036466599
0,0,0.08532324,0.069263765,0.071479559,0.062214556,0.062210168,0.042075157
0,0,0.08552153,0.069387258,0.073707819,0.062208722,0.062204336,0.044522285
0,0,0.085718829,0.06950985,0.070127249,0.0622029,0.062198513,0.040869951
0,0,0.085915142,0.069631545,0.063560009,0.062197088,0.062192702,0.037437677
0,0,0.086110472,0.06975235,0.066411495,0.062191286,0.0621869,0.039067268
0,0,0.086304826,0.069872269,0.062734604,0.062185495,0.06218111,0.041129351
0,0,0.086498209,0.069991307,0.058380842,0.062179715,0.06217533,0.036183596
0,0,0.086690624,0.070109471,0.05932188,0.062173944,0.06216956,0.036769152
0,0,0.086882074,0.070226766,0.058249474,0.062168184,0.0621638,0.033655643
0,0,0.087072571,0.070343196,0.071424007,0.062162435,0.062158051,0.037246466
0,0,0.087262114,0.070458767,0.060471296,0.062156695,0.062152311,0.036330462
0,0,0.08745071,0.070573484,0.071973562,0.062150966,0.062146582,0.042144537
0,0,0.087638363,0.070687353,0.073222876,0.062145246,0.062140863,0.041701794
0,0,0.087825078,0.070800378,0.058499098,0.062139537,0.062135154,0.035105705
0,0,0.088010859,0.070912565,0.061681986,0.062133837,0.062129455,0.036141634
0,0,0.088195711,0.071023918,0.069697142,0.062128148,0.062123766,0.040934563
0,0,0.088379639,0.071134443,0.064870119,0.062122468,0.062118086,0.036446571
0,0,0.088562648,0.071244145,0.072389364,0.062116798,0.062112416,0.040139675
0,0,0.088744741,0.071353029,0.082017422,0.062111138,0.062106756,0.049130201
0,0,0.088925924,0.071461099,0.080203533,0.062105487,0.062101106,0.044453859
0,0,0.089106201,0.071568361,0.079672575,0.062099846,0.062095465,0.03862977
0,0,0.089285576,0.07167482,0.060581684,0.062094215,0.062089834,0.035161734
0,0,0.089464055,0.07178048,0.058303118,0.062088593,0.062084213,0.036146641
0,0,0.089641641,0.071885346,0.059797525,0.06208298,0.0620786,0.03576088
0,0,0.08981834,0.071989423,0.063040972,0.062077377,0.062072998,0.036744118
0,0,0.089994154,0.072092717,0.062915564,0.062071783,0.062067404,0.037261724
0,0,0.09016909,0.07219523,0.073958635,0.062066199,0.06206182,0.045799255
0,0,0.090343151,0.072296969,0.07090497,0.062060623,0.062056245,0.040167093
0,0,0.090516342,0.072397939,0.079452753,0.062055057,0.062050679,0.045917511
0,0,0.090688666,0.072498143,0.074275732,0.0620495,0.062045122,0.042676449
0,0,0.090860129,0.072597586,0.065324783,0.062043952,0.062039575,0.038028002
0,0,0.091030735,0.072696273,0.078541279,0.062038413,0.062034036,0.04417181
0,0,0.091200488,0.072794209,0.067196608,0.062032883,0.062028506,0.037970304
0,0,0.091369392,0.072891398,0.06373167,0.062027362,0.062022985,0.037077188
0,0,0.091537452,0.072987845,0.058617353,0.06202185,0.062017474,0.035732269
0,0,0.091704671,0.073083553,0.063462257,0.062016347,0.062011971,0.036528587
0,0,0.091871055,0.073178529,0.063907862,0.062010852,0.062006476,0.038319349
0,0,0.092036606,0.073272775,0.070629597,0.062005366,0.062000991,0.038347721
0,0,0.09220133,0.073366298,0.101855993,0.061999889,0.061995514,0.052481174
0,0,0.09236523,0.0734591,0.067867517,0.06199442,0.061990045,0.039243221
0,0,0.09252831,0.073551186,0.072575092,0.06198896,0.061984586,0.042651653
0,0,0.092690575,0.073642561,0.073854446,0.061983509,0.061979134,0.044131994
0,0,0.092852029,0.07373323,0.071142197,0.061978065,0.061973692,0.042408943
0,0,0.093012675,0.073823195,0.066218615,0.061972631,0.061968257,0.035141706
0,0,0.093172519,0.073912462,0.057384014,0.061967205,0.061962831,0.035203934
0,0,0.093331563,0.074001035,0.060637951,0.061961787,0.061957414,0.035005331
0,0,0.093489812,0.074088918,0.062732697,0.061956377,0.061952004,0.039862871
0,0,0.093647269,0.074176115,0.07044673,0.061950975,0.061946603,0.043401003
0,0,0.09380394,0.074262631,0.068400621,0.061945582,0.06194121,0.042477131
0,0,0.093959827,0.074348469,0.063118696,0.061940197,0.061935825,0.035541534
0,0,0.094114934,0.074433634,0.059021235,0.06193482,0.061930449,0.036745548
0,0,0.094269266,0.07451813,0.063949823,0.061929451,0.06192508,0.036939144
0,0,0.094422826,0.074601961,0.064555407,0.06192409,0.061919719,0.040554285
0,0,0.094575619,0.07468513,0.083453178,0.061918737,0.061914366,0.047425032
0,0,0.094727648,0.074767643,0.081344366,0.061913392,0.061909022,0.043261766
0,0,0.094878916,0.074849503,0.073314667,0.061908055,0.061903685,0.038748026
0,0,0.095029428,0.074930713,0.065368414,0.061902725,0.061898356,0.035844326
0,0,0.095179188,0.075011279,0.06483531,0.061897403,0.061893034,0.041707754
0,0,0.095328199,0.075091203,0.082057714,0.06189209,0.061887721,0.04133153
0,0,0.095476464,0.07517049,0.070396662,0.061886783,0.061882415,0.041853189
0,0,0.095623989,0.075249144,0.072431326,0.061881485,0.061877116,0.044011593
0,0,0.095770776,0.075327169,0.079301596,0.061876194,0.061871826,0.04138279
0,0,0.095916828,0.075404567,0.077593327,0.06187091,0.061866542,0.040920019
0,0,0.096062151,0.075481344,0.068502426,0.061865634,0.061861267,0.039283752
0,0,0.096206747,0.075557503,0.059838057,0.061860366,0.061855999,0.035714149
0,0,0.09635062,0.075633048,0.056983948,0.061855105,0.061850738,0.035662889
0,0,0.096493774,0.075707982,0.059880257,0.061849851,0.061845485,0.036598921
0,0,0.096636212,0.07578231,0.062379599,0.061844605,0.061840239,0.034562588
0,0,0.096777936,0.075856034,0.065691233,0.061839366,0.061835,0.040814877
0,0,0.096918953,0.07592916,0.066907644,0.061834134,0.061829768,0.038768291
0,0,0.097059265,0.076001689,0.081797838,0.06182891,0.061824544,0.044492245
0,0,0.097198875,0.076073627,0.097349167,0.061823692,0.061819327,0.050121784
0,0,0.097337788,0.076144976,0.090648651,0.061818482,0.061814117,0.056908607
0,0,0.097476006,0.076215741,0.076318264,0.061813279,0.061808914,0.040550947
0,0,0.097613532,0.076285924,0.066259384,0.061808083,0.061803719,0.040481091
0,0,0.097750372,0.076355529,0.080955267,0.061802894,0.06179853,0.051126242
0,0,0.097886527,0.076424561,0.057864428,0.061797712,0.061793348,0.037204742
0,0,0.098022001,0.076493022,0.059562206,0.061792537,0.061788173,0.035141945
0,0,0.098156798,0.076560916,0.05783987,0.061787368,0.061783006,0.035627127
0,0,0.09829092,0.076628246,0.063445807,0.061782207,0.061777844,0.040010929
0,0,0.098424373,0.076695016,0.068270922,0.061777053,0.06177269,0.042029858
0,0,0.098557153,0.076761229,0.068455696,0.061771905,0.061767543,0.037629604
0,0,0.098689274,0.07682689,0.062306404,0.061766764,0.061762402,0.036643744
0,0,0.098820734,0.076892,0.062796593,0.061761629,0.061757268,0.036824226
0,0,0.098951537,0.076956564,0.061995983,0.061756502,0.061752141,0.03728199
0,0,0.099081686,0.077020584,0.064895868,0.061751381,0.06174702,0.036836863
0,0,0.099211184,0.077084065,0.086126804,0.061746266,0.061741906,0.045819998
0,0,0.099340035,0.07714701,0.068394899,0.061741159,0.061736798,0.040336132
0,0,0.099468242,0.077209421,0.066539049,0.061736057,0.061731697,0.041575432
0,0,0.099595807,0.077271302,0.080431461,0.061730962,0.061726603,0.046275139
0,0,0.099722735,0.077332657,0.083028316,0.061725874,0.061721515,0.044268608
0,0,0.099849028,0.077393488,0.070605755,0.061720792,0.061716433,0.039803267
0,0,0.09997469,0.077453799,0.068289757,0.061715716,0.061711358,0.04548049
0,0,0.100099723,0.077513594,0.076034784,0.061710647,0.061706289,0.042693853
0,0,0.100224131,0.077572874,0.074556589,0.061705584,0.061701226,0.042142391
0,0,0.100347917,0.077631644,0.061291456,0.061700527,0.061696169,0.037438154
0,0,0.100471084,0.077689906,0.066280127,0.061695477,0.061691119,0.039000988
0,0,0.100593636,0.077747665,0.061720133,0.061690432,0.061686075,0.035045147
0,0,0.100715574,0.077804921,0.067548037,0.061685394,0.061681037,0.039172649
0,0,0.100836903,0.07786168,0.063862324,0.061680362,0.061676006,0.038149595
0,0,0.100957626,0.077917944,0.065671682,0.061675336,0.06167098,0.038805246
0,0,0.101077744,0.077973716,0.062006474,0.061670316,0.06166596,0.036493778
0,0,0.101197262,0.078028999,0.064701319,0.061665302,0.061660947,0.03848958
0,0,0.101316183,0.078083796,0.059975863,0.061660294,0.061655939,0.037029743
0,0,0.101434509,0.07813811,0.071778774,0.061655292,0.061650937,0.040995836
0,0,0.101552243,0.078191945,0.084027529,0.061650296,0.061645942,0.048128605
0,0,0.101669389,0.078245302,0.096143246,0.061645306,0.061640952,0.047222614
0,0,0.101785948,0.078298185,0.080188751,0.061640322,0.061635968,0.047463655
0,0,0.101901926,0.078350598,0.073511124,0.061635343,0.06163099,0.042715788
0,0,0.102017323,0.078402542,0.073987722,0.061630371,0.061626017,0.044033051
0,0,0.102132143,0.078454021,0.072773933,0.061625404,0.061621051,0.043000698
0,0,0.102246389,0.078505038,0.067322493,0.061620442,0.06161609,0.037935019
0,0,0.102360064,0.078555595,0.068387747,0.061615487,0.061611134,0.041867018
0,0,0.10247317,0.078605696,0.064892054,0.061610537,0.061606185,0.03694272
0,0,0.102585711,0.078655343,0.079390049,0.061605592,0.061601241,0.049610376
0,0,0.10269769,0.078704539,0.083602428,0.061600654,0.061596302,0.048018456
0,0,0.102809108,0.078753287,0.074709654,0.061595721,0.061591369,0.043842077
0,0,0.102919969,0.078801589,0.074719191,0.061590793,0.061586442,0.044172764
0,0,0.103030276,0.07884945,0.08259201,0.061585871,0.06158152,0.048532009
