maxid,minid,maxig,minig,iterationtime,PDEError,FCError,PetscTotal,PetscNormRes
0.1166499665998664,0.11493558776167465,0.1166499665998664,0.11493558776167465,0.5938570499420166,0.008106455719595007,0.008106050065670445,0.5037848949432373,1.8417977133585007e-18
0.11656621001186145,0.11480711621290428,0.11656621549483129,0.11480714451090422,0.14976286888122559,0.008125736075950038,0.008125329458152919,0.07434701919555664,1.8404780781044333e-18
0.11648286680575544,0.11467928147666234,0.11648288320820659,0.11467936581817133,0.13686037063598633,0.008144797931562838,0.008144390361408682,0.07447171211242676,1.839150006232703e-18
0.11639993493326002,0.11455208042315498,0.11639996764571485,0.11455224801722352,0.1414637565612793,0.00816364388774189,0.00816323537549124,0.07449221611022949,1.837813717294108e-18
0.11631741235609701,0.1144255099364866,0.1163174667235524,0.11442578747104883,0.14839506149291992,0.00818227651071559,0.008181867067147408,0.08027911186218262,1.8364694256820343e-18
0.1162352970459517,0.11429956691466941,0.1162353783683369,0.11429998057123572,0.14979243278503418,0.00820069833219216,0.008200287968040954,0.0745091438293457,1.8351173488470787e-18
0.11615358698442628,0.11417424826962815,0.11615370051705523,0.11417482373736555,0.14390921592712402,0.008218911849924097,0.008218500575551957,0.07168149948120117,1.8337576964725933e-18
0.11607228016299329,0.11404955092720048,0.11607243111701157,0.11405031341643525,0.16330981254577637,0.008236919528249766,0.008236507354020262,0.08090925216674805,1.8323906746188653e-18
0.11599137458294952,0.11392547182713342,0.11599156812577584,0.11392644608230824,0.13478708267211914,0.008254723798633049,0.008254310734390202,0.07065486907958984,1.8310164856039515e-18
0.11591086825536995,0.1138020079230759,0.11591110951113229,0.11380321823519152,0.14522910118103027,0.008272327060187804,0.008271913116431051,0.07561111450195312,1.829635335852116e-18
0.11583075920106174,0.11367915618256803,0.1158310532510284,0.11368062640113707,0.13341379165649414,0.0082897316801878,0.008289316866338936,0.0666968822479248,1.8282474238863145e-18
0.11575104545051877,0.11355691358702702,0.11575139733352406,0.11355866713156618,0.13460969924926758,0.008306939994575487,0.00830652432091128,0.06644988059997559,1.8268529431012503e-18
0.11567172504387596,0.11343527713173034,0.11567213975674097,0.11343733700281504,0.1404280662536621,0.008323954308453046,0.008323537784526991,0.07010531425476074,1.8254520930285504e-18
0.11559279603086395,0.11331424382579595,0.1155932785288123,0.11331663261570024,0.14422607421875,0.008340776896570342,0.008340359531811004,0.0670781135559082,1.8240450565187165e-18
0.11551425647076405,0.11319381069216017,0.11551481166783259,0.1131965505951028,0.14083504676818848,0.00835741000379413,0.008356991807723091,0.06538748741149902,1.8226320284840806e-18
0.11543610443236316,0.11307397476755306,0.11543673720180793,0.11307708758956979,0.14164352416992188,0.008373855845580673,0.008373436827557867,0.06524658203125,1.821213190794014e-18
0.11535833799390896,0.11295473310247177,0.11535905316860638,0.11295824027093238,0.13205909729003906,0.008390116608429404,0.008389696777744149,0.06456255912780762,1.819788727252918e-18
0.11528095524306538,0.1128360827611517,0.1152817576159086,0.11284000533393913,0.13514924049377441,0.008406194450328574,0.008405773816022588,0.0646514892578125,1.818358818616118e-18
0.11520395427686805,0.11271802082153594,0.11520484860115879,0.11272237949590383,0.12801504135131836,0.008422091501198188,0.008421670072422671,0.06405925750732422,1.8169236407757815e-18
0.11512733320168014,0.11260054437524293,0.11512832419151585,0.11260535949636678,0.15542316436767578,0.008437809863321202,0.008437387648996264,0.07482695579528809,1.815483373353213e-18
0.11505109013314822,0.11248365052753244,0.11505218246380475,0.11248894209676899,0.13679170608520508,0.008453351611762494,0.008452928620794609,0.06502699851989746,1.8140381852978477e-18
0.11497522319615837,0.11236733639727013,0.11497642150446821,0.11237312408013846,0.13574671745300293,0.008468718794787994,0.008468295035779505,0.0630636215209961,1.812588246942696e-18
0.11489973052479242,0.11225159911689069,0.11490103940951857,0.11225790225078772,0.13836979866027832,0.008483913434270697,0.008483488915889126,0.06797242164611816,1.8111337284766255e-18
0.1148246102622845,0.11213643583235966,0.11482603428448988,0.11214327343402228,0.13620305061340332,0.008498937526089236,0.008498512256771562,0.06293392181396484,1.809674793087089e-18
0.11474986056097757,0.11202184370313419,0.11475140424439034,0.11202923447585902,0.134291410446167,0.008513793040519477,0.008513367028850638,0.06742978096008301,1.8082116034896883e-18
0.1146754795822804,0.11190781990212247,0.11467714741365485,0.11191578224275424,0.14506053924560547,0.008528481922621565,0.008528055176793004,0.07020330429077148,1.8067443220588543e-18
0.11460146549662438,0.11179436161564227,0.11460326192609788,0.11180291362134065,0.14176535606384277,0.008543006092614451,0.008542578620751584,0.06839799880981445,1.8052731049365264e-18
0.11452781648342067,0.11168146604337857,0.11452974592486652,0.11169062551817334,0.13492488861083984,0.008557367446252243,0.008556939256898488,0.06673479080200195,1.8037981094007104e-18
0.11445453073101772,0.11156913039834015,0.11445659756239383,0.11157891485948332,0.1267850399017334,0.008571567855180349,0.00857113895600392,0.07121658325195312,1.8023194895993306e-18
0.11438160643665864,0.11145735190681551,0.11438381500035238,0.11146777859093923,0.13141846656799316,0.008585609167298315,0.008585179566455992,0.07233595848083496,1.8008373945858437e-18
0.114309041806439,0.1113461278083279,0.114311396409608,0.11135721367741613,0.12649178504943848,0.008599493207110447,0.00859906291230672,0.07265591621398926,1.7993519731181327e-18
0.11423683505526466,0.1112354553555898,0.11423933997017378,0.11124721710277134,0.12719225883483887,0.008613221776067484,0.00861279079495958,0.06947827339172363,1.7978633756795107e-18
