maxid,minid,maxig,minig,maxconsumption,minconsumption,maxmulti1,minmulti1,maxmulti2,minmulti2,PDEError,FCError
0.1166499665998664,0.11493558776167465,0.1166499665998664,0.11493558776167465,0.03305003340013368,0.009264412238325265,1,1,1,1,0.008107506698811467,0.008099404912909058
0.11497277677108109,0.11236476658771505,0.1149749652354319,0.1123753179055094,0.03472505699353592,0.011833733124357405,1.0025371710262654,1.0000087101618824,0.9995870157879434,0.999123878902715,0.008470679561400372,0.008462215116233907
0.11346128003118715,0.11004988660648198,0.11346748456476788,0.11007789025420339,0.03623257848120035,0.014146125853254372,1.0044560134848126,1.000016841569645,0.9992746966289152,0.9983050156526563,0.008757192081414787,0.008748441528676487
0.11209901602295907,0.10796556292614085,0.11211077140107373,0.10801572925912678,0.03758934809242377,0.016227284067036385,1.006016394019852,1.000024523612574,0.9990207384861893,0.9975306014226097,0.008983522176876988,0.008974545615147989
0.11087114653081676,0.10608887352528536,0.1108897481199419,0.10616448447096177,0.03881044103116533,0.018100331622170444,1.007347722857201,1.000031853860925,0.9988040744877287,0.9967909773378301,0.00916235448906595,0.009153199350784291
0.10976429888486601,0.10439914566874262,0.10979084504557717,0.10450250530715152,0.039909424979384864,0.01978607982363112,1.008523531377513,1.0000389068032036,0.9986127343243352,0.9960787695232352,0.009303543071557712,0.00929424694940284
0.10876642356888666,0.10287774735334416,0.1088018496133647,0.10301046974918569,0.04089851084977708,0.021303258781696557,1.0095893407963228,1.0000457398628346,0.9984393074815205,0.9953882934533604,0.009414797753192265,0.00940539054086198
0.10786666503554822,0.10150789235542014,0.10791177062677816,0.10167109514263947,0.041788688463057395,0.022668725575364503,1.0105750552562238,1.000052397654391,0.9982789257622073,0.9947151326302279,0.009502184841158464,0.009492690374508506
0.10705524469247261,0.10027446113746541,0.10711071609626267,0.10046890042774474,0.042589848657403374,0.02389765157511725,1.0115011796808417,1.000058915059975,0.9981282510806713,0.9940558340010766,0.009570499121445104,0.009560936448198554
0.10632335503839083,0.0991638376716213,0.10638978329987481,0.09939000446615834,0.043310893186874144,0.025003691022356545,1.0123822297862333,1.0000653194937863,0.9979849203467328,0.9934076838046533,0.009623544313932779,0.009613928683243067
0.10566306397319894,0.09816376141167016,0.10574095984207689,0.09842195175487786,0.043959833629935115,0.025999132745628553,1.0132287344144295,1.0000716325930217,0.9978472195048216,0.992768540169708,0.009664347017451336,0.009654690656044629
0.10506722836466141,0.09726319334384294,0.10515703460984265,0.09755356003461138,0.044543880407093575,0.026895036702666207,1.014048476312082,1.0000778714959933,0.9977138815475435,0.9921367065748354,0.009695321483665718,0.00968563420716162
0.10452941601956997,0.09645219496441262,0.10463151763558956,0.09677478602192964,0.045069522896745734,0.0277013568669969,1.0148472949283214,1.0000840498183603,0.9975839558269062,0.9915108352307014,0.009718397512607812,0.009708687209442068
