maxid,minid,maxig,minig,maxconsumption,minconsumption,maxmulti1,minmulti1,maxmulti2,minmulti2,PDEError,FCError
0.1166499665998664,0.11493558776167465,0.1166499665998664,0.11493558776167465,0.03305003340013368,0.009264412238325265,1,1,1,1,0.008107539579994948,0.008099437903625883
0.11497277689722982,0.11236478797243793,0.11497496513388483,0.1123753178313077,0.03472505682046622,0.01183373304382803,1.0025366735912176,1.0000087103323998,0.9995870683555461,0.9991347949866078,0.00847071255047754,0.008462248214793355
0.11346128039773419,0.11004994865343044,0.11346748426901185,0.11007789003905881,0.03623257797889554,0.014146125619432948,1.004454984073682,1.000016841911282,0.9992748018857718,0.9983268783198529,0.008757225177169552,0.008748474733826228
0.11209901673341034,0.10796568301115952,0.1121107708264787,0.10801572884297729,0.037589347119978106,0.016227283614182367,1.0060147988994554,1.0000245241259802,0.9990208965501433,0.9975634406072222,0.0089835553784085,0.008974578925964316
0.11087114767898028,0.10608906731019332,0.11088974718913336,0.10616448379973663,0.03881043946143818,0.018100330890881554,1.007345528740169,1.00003185454672,0.9988042854736969,0.9968348225119765,0.00916238779571727,0.00915323276664104
0.10976430055580755,0.10439942727132567,0.10979084368773114,0.10450250433216055,0.0399094226976453,0.019786078760221266,1.008520705386422,1.0000389076619638,0.9986129983447833,0.9961336497785105,0.00930357648286581,0.009294280469811511
0.10876642583979061,0.10287812950092061,0.1088018477635684,0.10301046842657356,0.0408985077524771,0.02130325733763219,1.0095858504615673,1.000045740895262,0.9984396246468963,0.9954542375640498,0.009414831268857672,0.009405424165533915
0.10786666797649552,0.10150838652337821,0.10791176822545095,0.10167109343290259,0.04178868445672262,0.022668723706755108,1.0105708684986752,1.0000523988610084,0.998279296180991,0.9947921691060131,0.0095022184610043,0.009492724103283834
0.1070552483671493,0.10027507767414753,0.10711071308863236,0.10046889829529164,0.042589843657630966,0.023897649242255306,1.011496264780945,1.000058916441449,0.9981286748598972,0.9941439911277925,0.009570532845406314,0.009560970281037307
0.10632335950472306,0.09916458591084923,0.10638977963550393,0.0993900018789192,0.04331088711742852,0.025003688189302226,1.0123765553432325,1.0000653210506756,0.9979853975921849,0.9935069896788349,0.00962357814202785,0.009613962620202976
