maxid,minid,maxig,minig,maxconsumption,minconsumption,maxmulti1,minmulti1,maxmulti2,minmulti2,PDEError,FCError
0.1166499665998664,0.11493558776167465,0.1166499665998664,0.11493558776167465,0.03305003340013368,0.009264412238325265,1,1,1,1,0.008107529266086867,0.008099427558678762
0.1149727767710813,0.11236478130733243,0.11497496516572116,0.11237531790550966,0.03472505687473177,0.01183373312435742,1.0025368278007338,1.0000087102789417,0.9995870157879221,0.9991313723888,0.00847070220604823,0.008462237839346187
0.11346128003118733,0.11004992932204304,0.11346748436172382,0.11007789025420371,0.03623257813637316,0.014146125853254424,1.0044553029213397,1.0000168418041966,0.9992746966288868,0.9983200247067892,0.008757214802608488,0.008748464328300898
0.11209901602295946,0.10796564561147168,0.11211077100657724,0.10801572925912728,0.03758934742481265,0.016227284067036496,1.0060152925405923,1.0000245239650556,0.9990207384861414,0.9975531477411943,0.00898354497400492,0.008974568490609514
0.11087114653081712,0.10608900698022955,0.1108897474808451,0.1061644844709623,0.03881043995344326,0.0181003316221706,1.0073462071701051,1.0000318543318083,0.9988040744876914,0.9968210823026373,0.009162377361686182,0.00915322230172766
0.1097642988848668,0.1043993396355989,0.10979084411322038,0.10450250530715195,0.03990942341272962,0.019786079823631335,1.0085215784523704,1.0000389073928573,0.9986127343243041,0.9961164542569438,0.009303566019358238,0.009294269975441694
0.10876642356888876,0.10287801062205432,0.1088018483431383,0.10301046974918578,0.040898508723030455,0.021303258781696786,1.009586927863447,1.000045740571776,0.9984393074815197,0.9954335788631523,0.009414820775975902,0.00940541364180536
0.10786666503555105,0.10150823285846372,0.10791176897772577,0.10167109514263925,0.041788685711964875,0.02266872557536475,1.0105721597943358,1.0000523984830263,0.9982789257621931,0.9947680394437874,0.00950220793881262,0.009492713550307563
0.10705524469247592,0.10027488603540244,0.107110714030722,0.10046890042774397,0.04258984522392752,0.02389765157511751,1.0114977793970734,1.0000589160087325,0.9981282510806695,0.9941163827952382,0.009570522293930664,0.009560959698795557
0.10632335503839543,0.09916435343017059,0.10638978078315321,0.09939000446615648,0.04331088901857464,0.025003691022356868,1.0123783025863418,1.000065320563091,0.9979849203467293,0.9934758950281761,0.009623567561270809,0.009613952008691307
0.10566306397320492,0.09816437387113561,0.10574095684215826,0.09842195175487449,0.043959828679409514,0.02599913274562894,1.0132242583755122,1.0000716337832682,0.9978472195048429,0.9928444341621105,0.009664370339711119,0.009654714056392955
0.10506722836466867,0.09726390778163801,0.10515703109712253,0.09755356003460562,0.04454387463147321,0.02689503670266663,1.014043429648293,1.0000778728075628,0.9977138815476234,0.9922203035822132,0.009695344880956622,0.009685657682592108
0.1045294160195786,0.0964530161513566,0.10463151358263624,0.0967747860219201,0.04506951625724138,0.027701356866997377,1.0148416559626483,1.0000840512516378,0.997583955827043,0.9916021554178966,0.009718420985072395,0.00970871076005686
0.10404383527358342,0.09572275129700379,0.10415856335703444,0.09607660649820332,0.045542594000914344,0.028427051825334032,1.0156233715311664,1.0000901799597601,0.9974567204756646,0.9909889161471686,0.009735143907473959,0.009725417001051895
0.10360527147899666,0.09506505833082396,0.10373292359453992,0.09545091261886403,0.045968364262266026,0.029080184315018652,1.0163919762743134,1.0000962675876277,0.9973316220026476,0.9903797289125231,0.009746752814988062,0.009737014334794125
0.10320902973209868,0.09447268632966585,0.10334986316932838,0.09489041572911402,0.046351557801099966,0.029668010807692508,1.0171500979055832,1.000102321056863,0.9972082326279548,0.9897739085281136,0.009754242667164098,0.00974449672718869
0.10285088324000995,0.09393910827727917,0.10300512408207849,0.09438856327265166,0.04669643230125397,0.03019706213465964,1.0178997807525363,1.0001083459112223,0.9970862195439736,0.9891709062117533,0.00975841320347151,0.00974866311898026
