maxid,minid,maxig,minig,maxconsumption,minconsumption,maxmulti1,minmulti1,maxmulti2,minmulti2,PDEError,FCError
0.1166499665998664,0.11493558776167465,0.1166499665998664,0.11493558776167465,0.03305003340013368,0.009264412238325265,1,1,1,1,0.008106437802228878,0.008098332318953183
0.11497277621041431,0.11236404053601261,0.11497496854231881,0.11237531823553835,0.03472506262537524,0.011833733482573048,1.0025546823393476,1.0000087046177546,0.9995867819554078,0.9987686930407049,0.008469607020527733,0.00846113887925437
0.11346127840206817,0.110047775772899,0.11346749419923106,0.11007789121114687,0.036232594832098695,0.014146126893392676,1.0044924280317495,1.0000168304619081,0.9992742283968203,0.9975935706459529,0.008756115935480412,0.008747361688961064
0.11209901286535692,0.1079614693275412,0.11211079012512631,0.10801573111019201,0.03758937975803271,0.01622728608160362,1.006073090117841,1.0000245069207017,0.9990200353048051,0.9964618420077169,0.008982442454884526,0.008973462202188642
0.11087114142779021,0.10608225392047853,0.11088977846196732,0.10616448745673529,0.038810492163778236,0.01810033487551156,1.0074260773223607,1.000031831564033,0.9988031358198368,0.9953638629139778,0.009161271212044943,0.009152112385799605
0.1097642914583363,0.10438950611636133,0.10979088932307529,0.10450250964431218,0.03990949933165252,0.01978608455469427,1.0086249204815196,1.000038878880325,0.9986115596432814,0.994292271540961,0.009302456254176604,0.00929315644686124
0.1087664134758046,0.10286463829475437,0.10880190995357662,0.10301047563292248,0.04089861181428418,0.021303265206537553,1.0097151401825375,1.000045706293328,0.9984378962697189,0.9932413933399662,0.009413707404981781,0.009404296509942789
0.10786665196442634,0.1014909041783752,0.10791184898536457,0.10167110274881717,0.04178881910810748,0.022668733889410896,1.010726640318662,1.000052358417919,0.9982772775097946,0.9922068201256389,0.00950109096745144,0.00949159282011447
0.107055228360254,0.10025322017665994,0.10711081427420352,0.10046890991483794,0.04259001175934416,0.023897661955213076,1.0116799264631702,1.000058870136673,0.9981263652844916,0.991185105808305,0.009569401724134908,0.009559835371599767
0.1063233351876196,0.099138002604856,0.10638990295874796,0.0993900159769948,0.04331109125927518,0.025003703628607404,1.012589516231941,1.0000652688642373,0.9979827965089303,0.9901735424929763,0.0096224433920851,0.009612824082902982
0.10566304036946424,0.09813302001353348,0.10574110251786234,0.09842196541820342,0.04396006894990803,0.02599914772306597,1.0134659417947436,1.0000715762381924,0.9978448571317973,0.9891699932841087,0.009663242567806023,0.009653582527913152
0.10506720079429654,0.09722725956210068,0.10515720172538766,0.09755357596649614,0.0445441550390231,0.026895054182748616,1.0143169907070124,1.0000778093973492,0.997711280148895,0.9881727659120498,0.00969421350106095,0.009684522545421181
0.10452938428757125,0.09641080628746022,0.10463171051185975,0.09677480432703509,0.04506983871367745,0.027701376968962958,1.0151485086798004,1.0000839819576757,0.9975811149143432,0.9871805162535203,0.009717285990321083,0.009707572006658616
0.10404379920172924,0.09567473413270602,0.10415878784192611,0.09607662727093369,0.04554296024233148,0.028427074657421784,1.0159649374721713,1.0000901047637818,0.9974536395622504,0.9861921740536035,0.00973400528970747,0.009724274622522344
0.10360523090418886,0.09501100765712629,0.10373317680547198,0.0954509359443596,0.04596877586674417,0.02908020997556619,1.0167696858279154,1.000096186471679,0.9973283006023017,0.9852068853379796,0.009745610565000161,0.00973586832123452
0.10320898450481338,0.0944123934228447,0.10335014620076578,0.09489044168420553,0.04635201620466586,0.029668039386127224,1.0175653914281106,1.0001022340031973,0.9972046702544564,0.9842239675009159,0.0097530967749053,0.009743347067887598
0.1028508332229371,0.0938723801330805,0.10300543796017847,0.09438859192668418,0.04669693881225204,0.030197093712391068,1.0183541095722166,1.0001082529022165,0.9970824157105582,0.9832428741014656,0.009757263658217793,0.009747509802613408
0.10252697184856638,0.09338510667625456,0.10269521983402939,0.09393949501844849,0.04700737549023019,0.03067325070103932,1.0191374513456832,1.00011424761514,0.9969612766193023,0.9822631671565993,0.009758754633150476,0.009748999300951411
0.10223397480277585,0.09294529730604413,0.10241604280660087,0.09353785291257806,0.047286774859445026,0.031101800328821545,1.019916686214838,1.0001202217126233,0.9968410483641126,0.9812844952494988,0.00975808776666377,0.00974833311260248
0.10196875834867782,0.09254820325863172,0.10216480277098912,0.09317890086965062,0.04753824067884686,0.03148750357867848,1.0206928190983842,1.0001261780649067,0.996721569496481,0.9803065761838106,0.009755680484941912,0.00974592824675824
