maxid,minid,maxig,minig,iterationtime,PDEError,FCError,PetscTotal,PetscNormRes
0.11594202898550726,0.11493558776167465,0.11594202898550726,0.11493558776167465,0.07896542549133301,0.036271661090012314,0.03628987996755484,0.05388331413269043,7.036228737844628e-18
0.11584007373092667,0.1148070992285027,0.11584008799660168,0.1148071445109043,0.06984066963195801,0.0361625605893282,0.03618078995621943,0.0460813045501709,7.030908260148749e-18
0.11573862257181734,0.11467923058884474,0.11573866524587742,0.11467936581817151,0.05066347122192383,0.036056080218598054,0.03607431992449506,0.028055906295776367,7.025553417893412e-18
0.11563767302133336,0.11455197877797824,0.11563775812504015,0.11455224801722382,0.04989314079284668,0.03595213846574001,0.035970388362827066,0.027845144271850586,7.020165096650536e-18
0.1155372226045342,0.11442534074476327,0.11553736403919207,0.11442578747104923,0.05645275115966797,0.03585065751726549,0.035868917463588446,0.034204721450805664,7.014744181602013e-18
0.1154372688583357,0.1142993134516524,0.1154374804067577,0.11429998057123625,0.05263781547546387,0.0357515630355903,0.03576983289157454,0.02637457847595215,7.009291546618156e-18
0.11533780933146118,0.1141738938746959,0.11533810465941044,0.11417482373736619,0.05036664009094238,0.035654783952844195,0.0356730635822089,0.02519512176513672,7.003808033193753e-18
0.11523884158439242,0.11404907900354257,0.11523923424199954,0.11405031341643601,0.05220389366149902,0.035560252279847465,0.03557854155253892,0.025932788848876953,6.998294494096426e-18
0.11514036318932067,0.11392486584143667,0.11514086661247783,0.11392644608230917,0.05142927169799805,0.035467902928975024,0.035486201716139476,0.027377605438232422,6.992751761133034e-18
0.1150423717300976,0.1138012514052112,0.11504299924182962,0.11380321823519259,0.059700965881347656,0.03537767354947201,0.03539598172928038,0.03705453872680664,6.987180657985077e-18
0.11494486480218638,0.11367823272527768,0.11494562961399962,0.11368062640113827,0.05986452102661133,0.03528950437449046,0.0353078218235936,0.03303861618041992,6.981581984447411e-18
0.11484784001261264,0.11355580684561288,0.11484875522582193,0.11355866713156751,0.07349896430969238,0.03520333807861337,0.03522166468101773,0.050397396087646484,6.975956549851201e-18
0.11475129497991553,0.11343397082374268,0.11475237358694966,0.11343733700281654,0.14741015434265137,0.03511911964522095,0.03513745528529455,0.059670448303222656,6.970305136388474e-18
0.11465522733409879,0.1133127217307232,0.11465648221978518,0.11331663261570186,0.11155319213867188,0.035036796242680225,0.035055140808992746,0.06423020362854004,6.964628523026582e-18
0.11455963471658184,0.11319205665111931,0.1145610786594107,0.11319655059510456,0.048322200775146484,0.03495631710883507,0.034974670491294546,0.02653670310974121,6.958927470966206e-18
0.11446451478015088,0.11307197268298115,0.11446616045351941,0.11307708758957168,0.10759949684143066,0.03487763344305535,0.03489599553851974,0.08526873588562012,6.953202736609905e-18
0.11436986518891007,0.1129524669378181,0.11437172516234712,0.11295824027093439,0.07934260368347168,0.034800698305297265,0.03481906900759668,0.03473067283630371,6.947455067860805e-18
0.11427568361823286,0.11283353654057111,0.11427777035860422,0.1128400053339412,0.08473420143127441,0.03472546652153871,0.03474384573074474,0.06362080574035645,6.94168518805521e-18
0.11418196775471312,0.11271517862958298,0.11418429362740841,0.11272237949590594,0.092315673828125,0.034651894595287364,0.03467028221102453,0.06569337844848633,6.935893833151318e-18
0.11408871529611658,0.11259739035656702,0.11409129256621758,0.11260535949636895,0.12243509292602539,0.03457994062451353,0.03459833655270472,0.07067728042602539,6.9300817006452655e-18
0.11399592395133232,0.11248016888657401,0.1139987647847632,0.1124889420967712,0.1356513500213623,0.03450956422374328,0.03452796837031258,0.06277871131896973,6.9242495094422554e-18
0.11390359144032411,0.11236351139795786,0.11390670790498435,0.11237312408014069,0.11440587043762207,0.03444072645090631,0.03445913872290873,0.07099318504333496,6.918397931846936e-18
0.11381171549408206,0.11224741508233975,0.11381511956096199,0.11225790225079008,0.1083381175994873,0.03437338973846486,0.034391810048717275,0.0615994930267334,6.912527663154379e-18
0.11372029385457422,0.11213187714457101,0.11372399739885378,0.11214327343402478,0.10261249542236328,0.034307517828771346,0.03432594608838713,0.0543825626373291,6.906639373316769e-18
0.11362932427469838,0.11201689480269496,0.11363333907682921,0.11202923447586166,0.07880473136901855,0.03424307571310703,0.03426151183631987,0.04404711723327637,6.900733718781857e-18
0.11353880451823384,0.11190246528790747,0.11354314226500531,0.11191578224275696,0.0514979362487793,0.03418002957426952,0.03419847347672089,0.025798797607421875,6.894811356040283e-18
0.11344873235979333,0.1117885858445166,0.1134534046453827,0.11180291362134347,0.05882000923156738,0.03411834673252888,0.03413679833457195,0.0318293571472168,6.88887292418215e-18
0.11335910558477505,0.11167525372990132,0.11336412391178195,0.11169062551817628,0.05076026916503906,0.03405799559455868,0.03407645481487975,0.028340816497802734,6.882919062114681e-18
0.11326992198931478,0.11156246621446926,0.11327529776978056,0.11157891485948637,0.06465864181518555,0.033998945605178736,0.034017412367148836,0.041411638259887695,6.8769503882097014e-18
0.11318117938023806,0.11145022058161369,0.11318692393665025,0.1114677785909424,0.049198150634765625,0.033941167201943595,0.03395964142747232,0.026247262954711914,6.870967512132269e-18
0.11309287557501249,0.11133851412766987,0.11309900014129456,0.11135721367741944,0.04997825622558594,0.033884631772000254,0.03390311338797858,0.02685689926147461,6.864971045004151e-18
0.11300500840170032,0.11122734416187048,0.11301152412418698,0.11124721710277481,0.04967546463012695,0.03382931161146519,0.03384780054460634,0.027361154556274414,6.858961581768561e-18
0.11291757569891082,0.11111670800630061,0.11292449363730951,0.11113778586963055,0.04736447334289551,0.03377517988682005,0.03379367606406447,0.02623748779296875,6.852939715761527e-18
0.11283057531575301,0.11100660299585202,0.11283790644409136,0.11102891699916186,0.049443960189819336,0.03372221059848141,0.03374071395043643,0.02588367462158203,6.846906011097497e-18
0.1127440051117885,0.11089702647817695,0.11275176031934833,0.11092060753089206,0.06494688987731934,0.03367037854620722,0.03368888900503464,0.025757312774658203,6.840861044760489e-18
0.11265786295698438,0.11078797581364133,0.11266605304922234,0.11081285452249276,0.05548095703125,0.03361965929629839,0.033638176794781316,0.028694629669189453,6.8348053702585526e-18
0.11257214673166618,0.11067944837527761,0.11258078243112152,0.11070565504958976,0.05007123947143555,0.03357002915046652,0.03358855362236568,0.028339862823486328,6.8287395490817905e-18
0.1124868543264711,0.11057144154873713,0.11249594627366054,0.1105990062055739,0.050002336502075195,0.03352146511639402,0.033539996497822244,0.026963233947753906,6.822664118639987e-18
0.11240198364230121,0.11046395273224208,0.11241154239660131,0.11049290510141696,0.04927206039428711,0.03347394487956687,0.03349248310655639,0.025970935821533203,6.816579614324859e-18
0.11231753259027699,0.11035697933653715,0.11232756863079417,0.11038734886549233,0.05221867561340332,0.03342744677670329,0.03344599178838337,0.02919292449951172,6.810486559908812e-18
0.11223349909169078,0.11025051878484078,0.11224402281811932,0.1102823346433999,0.048394203186035156,0.033381949770429326,0.03340050150661966,0.02741694450378418,6.8043854710274485e-18
0.11214988107796052,0.11014456851279614,0.11216090281142868,0.11017785959779566,0.049353837966918945,0.03333743342510686,0.0333559918260562,0.0266571044921875,6.798276867719956e-18
0.11206667649058355,0.11003912596842193,0.11207820647448803,0.11007392090822508,0.049791574478149414,0.03329387788391878,0.033312442891642036,0.0273287296295166,6.792161241176596e-18
0.11198388328109055,0.10993418861206279,0.11199593168191951,0.10997051577096059,0.04940605163574219,0.0332512638470316,0.03326983540326012,0.026765823364257812,6.786039089231328e-18
0.11190149941099968,0.10982975391633967,0.11191407631914467,0.10986764139884272,0.047516584396362305,0.03320957255075424,0.033228150601871675,0.0257565975189209,6.77991090198971e-18
0.11181952285177087,0.10972581936609974,0.11183263828232748,0.109765295021125,0.07268929481506348,0.03316878574775459,0.03318737023754181,0.04909944534301758,6.77377715094732e-18
0.11173795158476012,0.10962238245836636,0.11175161547831801,0.10966347388332218,0.05392193794250488,0.03312888568808253,0.03314747656375516,0.026920318603515625,6.767638305501316e-18
0.11165678360117402,0.10951944070228885,0.11167100582459631,0.10956217524706181,0.051042795181274414,0.03308985510114937,0.033108452308994174,0.02667689323425293,6.7614948354912364e-18
0.11157601690202452,0.10941699161909202,0.11159080724921668,0.10946139638993913,0.05147075653076172,0.03305167717845295,0.03307028066643625,0.025548934936523438,6.755347188390063e-18
