maxid,minid,maxig,minig,maxconsumption,minconsumption,maxmulti1,minmulti1,maxmulti2,minmulti2,PDEError,FCError
0.1166499665998664,0.11493558776167465,0.1166499665998664,0.11493558776167465,0.03305003340013368,0.009264412238325265,1,1,1,1,0.008107416429709868,0.008099314329825802
0.11497277677108106,0.11236470770770124,0.11497496551428427,0.11237531790550966,0.03472505746877127,0.01183373312435742,1.0025385439288552,1.0000087096936032,0.9995870157879221,0.999093904957487,0.008470588982807345,0.008462124223784784
0.11346128003118665,0.11004971573666382,0.1134674853769904,0.11007789025420454,0.036232579860601535,0.014146125853254404,1.0044588557380045,1.000016840631397,0.9992746966288628,0.9982449794352357,0.008757101196638408,0.008748350330223253
0.11209901602295837,0.10796523216407064,0.11211077297918692,0.10801572925912889,0.0375893507631221,0.016227284067036423,1.0060207999346211,1.0000245222026667,0.9990207384861352,0.9974404161486836,0.008983430988365588,0.008974454113177543
0.11087114653081562,0.10608833966204238,0.11088975067659602,0.10616448447096485,0.0388104453425876,0.018100331622170528,1.007353785602973,1.000031851977572,0.9988040744876505,0.9966705574810151,0.00916226299859191,0.009153107547130723
0.10976429888486518,0.10439836972341542,0.10979084877548397,0.10450250530715523,0.039909431246965985,0.01978607982363122,1.0085313430740328,1.000038904444584,0.9986127343242828,0.9959280305937508,0.009303451280354919,0.009294154845234104
0.10876642356888679,0.10287669415248632,0.108801854695049,0.10301046974918955,0.0408985193583212,0.021303258781696664,1.0095989925241984,1.0000457370272198,0.9984393074814957,0.9952071518221821,0.009414705662063368,0.009405298136959672
0.10786666503554854,0.10150653015366032,0.10791177722416379,0.10167109514264429,0.041788699469777174,0.022668725575364604,1.0105866371002055,1.0000523943400141,0.9982789257621452,0.9945035053886322,0.009502092450549124,0.009492597671294511
0.10705524469247218,0.10027276127550305,0.1071107243601076,0.10046890042775034,0.042589862394665175,0.02389765157511728,1.0115147808154497,1.000058911265167,0.9981282510806464,0.993813638845717,0.00957040643151259,0.009560843445783895
0.10632335503839015,0.09916177426807041,0.10638979336906837,0.09939000446616499,0.043310909864676096,0.02500369102235655,1.0123979385849395,1.0000653152168963,0.9979849203466671,0.9931348389443269,0.009623451324594872,0.009613835381516722
0.10566306397319847,0.0981613110854851,0.10574097184481204,0.09842195175488547,0.043959853438142106,0.025999132745628525,1.0132466385733085,1.0000716278323996,0.9978472195047647,0.9924649642496401,0.009664253728427963,0.009654597054593594
0.1050672283646614,0.09726033496434783,0.10515704866467433,0.09755356003462012,0.044543903517452514,0.026895036702666165,1.0140686629739264,1.000077866250081,0.9977138815474742,0.9918023186159122,0.009695227894518578,0.00968554030555513
