epoch,maxid,minid,maxig,minig,iterationtime,PDEError,FCError,PetscTotal,PetscNormRes
487,5.797989881134471,0.0,0.13299956393711088,0.06324362840450513,0.05620598793029785,2.075657152739711e+51,1.5553811334091375e+51,0.03479576110839844,"(9.184980968425231e+29, 2)"
488,5.769624931728798,0.0,0.13295982487355357,0.06355241028594683,0.05740547180175781,2.0670072850741138e+51,1.539701781594704e+51,0.03579068183898926,"(9.221418901404948e+29, 2)"
489,5.7414018070701545,0.0,0.1329202832211044,0.06385964825568807,0.05582427978515625,2.0581552608189186e+51,1.523857693130007e+51,0.03413057327270508,"(9.25530982662305e+29, 2)"
490,5.713319798034804,0.0,0.1328809380052201,0.0641653500335161,0.05923104286193848,2.0491060137213385e+51,1.507855251804499e+51,0.03504490852355957,"(9.286637212251789e+29, 2)"
491,5.68537819904463,0.0,0.13284178825604748,0.06446952330059594,0.05521202087402344,2.0398644688714256e+51,1.491700802739558e+51,0.03464317321777344,"(9.315389660994267e+29, 2)"
492,5.657576308049407,0.0,0.13280283300840406,0.06418401835649526,0.05646228790283203,2.0304355400157254e+51,1.4754006494959237e+51,0.03359055519104004,"(9.341561061693993e+29, 2)"
493,5.629913426509161,0.0,0.13276407130175838,0.06331558778297146,0.0563814640045166,2.020824126954507e+51,1.4589610512907909e+51,0.03407430648803711,"(9.365150705525797e+29, 2)"
494,5.602388859376615,0.0,0.13272550218020998,0.06256077679824894,0.056951045989990234,2.0110351130223616e+51,1.4423882203234032e+51,0.034243106842041016,"(9.38616336629469e+29, 2)"
495,5.575001915079732,0.0,0.13268712469246866,0.0619068462039391,0.05712318420410156,2.0010733626518818e+51,1.4256883192071842e+51,0.03575634956359863,"(9.404609345748144e+29, 2)"
496,5.547751905504334,0.0,0.13264893789183552,0.061341939387906434,0.059576988220214844,1.9909437190200134e+51,1.4088674585104992e+51,0.03447437286376953,"(9.420504480938833e+29, 2)"
497,5.520638145976812,0.0,0.13261094083618327,0.060855451941484145,0.0587620735168457,1.9806510017766487e+51,1.3919316944010971e+51,0.035400390625,"(9.433870110959902e+29, 2)"
498,5.493659955246928,0.0,0.13257313258793568,0.060438096691797165,0.05697226524353027,1.970200004854879e+51,1.3748870263963924e+51,0.03557395935058594,"(9.444733007657366e+29, 2)"
499,5.466816655470693,0.0,0.13253551221404855,0.06008182723283599,0.05692458152770996,1.9595954943623206e+51,1.3577393952157974e+51,0.0355989933013916,"(9.45312526566353e+29, 2)"
500,5.44010757219334,0.0,0.13249807878598924,0.05977971188998071,0.06115078926086426,1.9488422065528178e+51,1.3404946807357394e+51,0.03505086898803711,"(9.459084159768465e+29, 2)"
501,5.413532034332373,0.0,0.13246083137971726,0.059525778775345296,0.05585360527038574,1.937944845877747e+51,1.323158700044434e+51,0.03245878219604492,"(9.462651958097935e+29, 2)"
502,5.387089374160712,0.0,0.132423769075665,0.05931487303060947,0.05471515655517578,1.926908083116149e+51,1.3057372055970836e+51,0.03423309326171875,"(9.463875714004953e+29, 2)"
503,5.360778927289909,0.0,0.13238689095871803,0.059142531654511735,0.05615687370300293,1.9157365535827654e+51,1.2882358834674772e+51,0.03491067886352539,"(9.462807015304516e+29, 2)"
504,5.3346000326534595,0.0,0.1323501961181939,0.05900487659214783,0.05861091613769531,1.9044348554131057e+51,1.2706604359663555e+51,0.034713029861450195,"(9.488423580145863e+29, 2)"
505,5.3085520324901925,0.0,0.13231368364782445,0.05889852470227887,0.05605673789978027,1.8930071044020098e+51,1.253016410202536e+51,0.03426194190979004,"(9.512510450975396e+29, 2)"
506,5.2826342723277415,0.0,0.1322773526457366,0.05882051248184004,0.055112600326538086,1.8814578039883812e+51,1.2353092821107578e+51,0.033805131912231445,"(9.535084519052553e+29, 2)"
507,5.256846100966103,0.0,0.13224120221443028,0.05876823331796628,0.055225372314453125,1.86979141736195e+51,1.2175444550812483e+51,0.033905744552612305,"(9.556162951948845e+29, 2)"
508,5.231186870461273,0.0,0.1322052314607616,0.05873938520285218,0.05609536170959473,1.8580123660491175e+51,1.1997272586789453e+51,0.03331494331359863,"(9.575763163862695e+29, 2)"
509,5.2056559361089665,0.0,0.13216943949592214,0.05873192711044517,0.055899620056152344,1.846125028568567e+51,1.181862947449584e+51,0.033316850662231445,"(9.593902784680137e+29, 2)"
510,5.180252656428422,0.0,0.1321338254354199,0.05874404251267736,0.05613827705383301,1.8341337391555342e+51,1.163956699813049e+51,0.03322434425354004,"(9.61059962892628e+29, 2)"
511,5.15497639314628,0.0,0.1320983883990598,0.05877410876711097,0.05474281311035156,1.822042786553566e+51,1.1460136170399012e+51,0.033293724060058594,"(9.625871669878799e+29, 2)"
512,5.129826511180549,0.0,0.132063127510925,0.058820671091155415,0.05491280555725098,1.8098564128725797e+51,1.1280387223110827e+51,0.032334089279174805,"(9.63973701116533e+29, 2)"
513,5.104802378624647,0.0,0.13202804189935713,0.05888242127606118,0.05945634841918945,1.7975788125120092e+51,1.1100369598562106e+51,0.03647661209106445,"(9.652213858790791e+29, 2)"
514,5.079903366731523,0.0,0.13199313069693647,0.0589581791703742,0.05527853965759277,1.7852141311477796e+51,1.092013194173753e+51,0.03490900993347168,"(9.663320500132859e+29, 2)"
515,5.055128849897866,0.0,0.1319583930404644,0.059046876924922484,0.05677914619445801,1.7727664647818857e+51,1.0739722093250425e+51,0.03470134735107422,"(9.673075280059944e+29, 2)"
516,5.030478205648377,0.0,0.13192382807094297,0.05914754553414208,0.056267499923706055,1.7602398588532556e+51,1.055918708303524e+51,0.035295963287353516,"(9.681496575344618e+29, 2)"
517,5.005950814620135,0.0,0.1318894349335566,0.05925930329426267,0.062191009521484375,1.7476383074086352e+51,1.0378573124790049e+51,0.039362430572509766,"(9.688602799735608e+29, 2)"
518,4.981546060547035,0.0,0.13185521277765286,0.05938134586737802,0.05559873580932617,1.7349657523321644e+51,1.0197925611217247e+51,0.03434634208679199,"(9.58651188710352e+29, 2)"
519,4.9572633302443,0.0,0.13182116075672373,0.059512937696169936,0.0526576042175293,1.7222260825994422e+51,1.0017289109742107e+51,0.029008865356445312,"(9.485012209434963e+29, 2)"
520,4.9331020135930785,0.0,0.1317872780283863,0.059653404558991645,0.05722784996032715,1.7094231336517933e+51,9.836707359006945e+50,0.030651330947875977,"(9.384153207206098e+29, 2)"
521,4.9090615035251135,0.0,0.13175356375436434,0.05980212709138032,0.051712989807128906,1.696560686794127e+51,9.65622326603122e+50,0.0306241512298584,"(9.283981952041277e+29, 2)"
522,4.885141196007488,0.0,0.13172001710046966,0.05995853512963251,0.05287814140319824,1.6836424686461778e+51,9.475878903992387e+50,0.031990766525268555,"(9.184543193449814e+29, 2)"
523,4.861340490027451,0.0,0.1316866372365827,0.06012210275616114,0.05199265480041504,1.6706721506457673e+51,9.295715510629833e+50,0.030866384506225586,"(9.085879404891043e+29, 2)"
524,4.837658787577314,0.0,0.13165342333663468,0.060292343946052186,0.05463576316833496,1.6576533486027784e+51,9.11577348723964e+50,0.030570507049560547,"(8.988030832915998e+29, 2)"
525,4.814095493639427,0.0,0.1316203745785891,0.06046880873037976,0.05013918876647949,1.6445896223024503e+51,8.936092398252895e+50,0.02947402000427246,"(8.891035419564427e+29, 2)"
526,4.79065001617123,0.0,0.1315874901444222,0.060651079805313396,0.053310394287109375,1.631484475156687e+51,8.756710971359967e+50,0.031403303146362305,"(8.794929224610407e+29, 2)"
527,4.767321766090374,0.0,0.13155476922010556,0.060838769526836325,0.052030086517333984,1.6183413539020296e+51,8.57766709819606e+50,0.029999732971191406,"(8.699746086459298e+29, 2)"
528,4.7441101572599225,0.0,0.13152221099558714,0.06103151724012982,0.05632281303405762,1.605163648342939e+51,8.398997835522229e+50,0.03446316719055176,"(8.605517878047656e+29, 2)"
529,4.721014606473624,0.0,0.13148981466477305,0.06122898690027955,0.05329155921936035,1.5919546911390814e+51,8.220739406928124e+50,0.031491994857788086,"(8.512274477108478e+29, 2)"
530,4.698034533441255,0.0,0.13145757942550942,0.06143086494730799,0.05535721778869629,1.578717757635287e+51,8.042927205012588e+50,0.033815860748291016,"(8.420043845707763e+29, 2)"
531,4.675169360774049,0.0,0.13142550447956391,0.061636858403856104,0.054915666580200195,1.565456065732855e+51,7.865595794035798e+50,0.033950090408325195,"(8.328852082561324e+29, 2)"
532,4.652418513970179,0.0,0.13139358903260714,0.06184669316831021,0.05444002151489258,1.5521727758009243e+51,7.688778913015368e+50,0.03417658805847168,"(8.23872347969321e+29, 2)"
533,4.629781421400328,0.0,0.1313618322941959,0.06206011247994217,0.05762219429016113,1.538870990626601e+51,7.51250947926044e+50,0.034393310546875,"(8.149680574572749e+29, 2)"
534,4.607257514293327,0.0,0.13133023347775435,0.06227687553582296,0.06202435493469238,1.5255537554025644e+51,7.33681959231649e+50,0.0349881649017334,"(8.053874536984357e+29, 2)"
535,4.584846226721861,0.0,0.13129879180055534,0.06249675624197798,0.05473613739013672,1.512224057750885e+51,7.161740538313909e+50,0.03369712829589844,"(7.959346405489635e+29, 2)"
536,4.562546995588251,0.0,0.1312879153756509,0.0627195420835586,0.05811786651611328,1.4988848277817965e+51,6.987302794690743e+50,0.03484082221984863,"(7.866116429858084e+29, 2)"
537,4.54035926061031,0.0,0.13130644326424745,0.06294503310077229,0.05657005310058594,1.4855389381861986e+51,6.813536035290282e+50,0.03496265411376953,"(7.774203191766378e+29, 2)"
538,4.5182824643072586,0.0,0.13132470822217823,0.06317304095899881,0.05468487739562988,1.4721892043606438e+51,6.640469135797939e+50,0.0337982177734375,"(7.683623666660695e+29, 2)"
539,4.496316051985723,0.0,0.1313427253833536,0.06340338810296552,0.056416988372802734,1.4588383845636112e+51,6.468130179517074e+50,0.03443002700805664,"(7.594393259083827e+29, 2)"
540,4.474459471725794,0.0,0.13136050825464463,0.06363590698609994,0.05557537078857422,1.4454891801018828e+51,6.29654646346816e+50,0.03530240058898926,"(7.506525852610274e+29, 2)"
541,4.452712174367165,0.0,0.13137806894559073,0.06387043936725084,0.05684018135070801,1.4321442355458452e+51,6.125744504772398e+50,0.03389716148376465,"(7.420033857767503e+29, 2)"
542,4.43107361349533,0.0,0.13139541835713428,0.06410683566789813,0.05553078651428223,1.4188061389725448e+51,5.95575004734571e+50,0.033235788345336914,"(7.334928256004943e+29, 2)"
543,4.409543245427853,0.0,0.1314125663396663,0.06434495438377685,0.05464744567871094,1.405477422235391e+51,5.786588068849604e+50,0.03322172164916992,"(7.25121864756357e+29, 2)"
544,4.388120529200714,0.0,0.1314295218013197,0.0645846615455406,0.05651354789733887,1.3921605612593656e+51,5.618282787907222e+50,0.03514575958251953,"(7.168913292253799e+29, 2)"
545,4.366804926554711,0.0,0.13144629283659315,0.06482583022369859,0.05623960494995117,1.378857976360649e+51,5.450857671559642e+50,0.03435397148132324,"(7.088019157985509e+29, 2)"
546,4.345595901921938,0.0,0.13146288683147475,0.06506834007357912,0.058452606201171875,1.3655720325895851e+51,5.284335442951811e+50,0.03560137748718262,"(7.008541960112796e+29, 2)"
547,4.324492922412329,0.0,0.13147931054621295,0.06531207691656331,0.060076236724853516,1.3523050400959266e+51,5.118738089255401e+50,0.03752541542053223,"(6.930484251931846e+29, 2)"
548,4.303495457800268,0.0,0.13149557018577693,0.06555693235423342,0.0580744743347168,1.3390592545153254e+51,4.95408686976016e+50,0.03617429733276367,"(6.853850952727251e+29, 2)"
549,4.282602980511267,0.0,0.13151167145919412,0.06580280341243495,0.0576176643371582,1.3258368773760453e+51,4.790402324186899e+50,0.035703182220458984,"(6.778644233067782e+29, 2)"
550,4.2618149656087105,0.0,0.1315276196316467,0.0660495922125657,0.05577659606933594,1.3126400565249107e+51,4.779642263145098e+50,0.0339205265045166,"(6.706171397026422e+29, 2)"
551,4.241130890780667,0.0,0.1315434195702598,0.06629720566768228,0.05793309211730957,1.2994708865715073e+51,4.792985565827946e+50,0.03561973571777344,"(6.635078955876941e+29, 2)"
552,4.220550236326764,0.0,0.1315590757841759,0.06654555520125961,0.05408120155334473,1.2863314093496917e+51,4.805715666588138e+50,0.032840728759765625,"(6.565357563598037e+29, 2)"
553,4.20007248514513,0.0,0.13157459245973235,0.0639456328643941,0.05682659149169922,1.2732236143954616e+51,4.817833776955514e+50,0.033931732177734375,"(6.496995963793149e+29, 2)"
554,4.179697122719404,0.0,0.1315899734914428,0.06427384540793434,0.05522036552429199,1.2601494394403023e+51,4.829341318628392e+50,0.03318500518798828,"(6.429983412568031e+29, 2)"
555,4.1594236371058075,0.0,0.13160522250938825,0.06460044054950849,0.05626249313354492,1.2471107709190948e+51,4.840239918305027e+50,0.03452253341674805,"(6.364307506009967e+29, 2)"
556,4.139251518920279,0.0,0.21772416624184132,0.06492542514920957,0.06152534484863281,1.2341094444917321e+51,4.850531402518481e+50,0.04010152816772461,"(6.299954953635946e+29, 2)"
557,4.119180261325678,0.0,0.21731795807513482,0.06524880607529189,0.05428743362426758,1.2211472455775925e+51,4.860217792478141e+50,0.03178572654724121,"(6.236911641380613e+29, 2)"
558,4.099209360019049,0.0,0.21688507751422387,0.06557059020316142,0.05153846740722656,1.20822590990205e+51,4.869301298922777e+50,0.030331850051879883,"(6.1751554638101284e+29, 2)"
559,4.079338313218955,0.0,0.2164447896582425,0.06589078441436459,0.05322599411010742,1.1953471240542238e+51,4.8777843169869875e+50,0.03072500228881836,"(6.114677746671806e+29, 2)"
560,4.05956662165286,0.0,0.2160019166873233,0.06620939559557856,0.054738759994506836,1.1825125260551673e+51,4.885669421089396e+50,0.031656742095947266,"(6.0554622587959984e+29, 2)"
561,4.039893788544596,0.0,0.2155583859373824,0.06652643063760534,0.06482481956481934,1.1697237059357536e+51,4.892959359840635e+50,0.039682865142822266,"(5.997492181798344e+29, 2)"
562,4.020319319601874,0.0,0.21511515799999706,0.061932989461868364,0.05643939971923828,1.1569822063235082e+51,4.899657050977072e+50,0.03214907646179199,"(5.940742376848609e+29, 2)"
563,4.000842723003864,0.0,0.21467277842666158,0.05703928542971033,0.05534505844116211,1.1442895230376798e+51,4.905765576324946e+50,0.03334474563598633,"(5.88520263453695e+29, 2)"
564,3.981463509388845,0.0,0.21423158490676986,0.05405833440393252,0.05312347412109375,1.1316471056918476e+51,4.911288176795081e+50,0.03158235549926758,"(5.8308546936435115e+29, 2)"
565,3.9621811918419008,0.0,0.2137917994715208,0.05196444440230101,0.04848074913024902,1.119056358303379e+51,4.9162282474115684e+50,0.02708292007446289,"(5.7776797560132446e+29, 2)"
566,3.942995285882691,0.0,0.21335357465731583,0.05037247354018404,0.05052828788757324,1.1065186399091015e+51,4.9205893323824095e+50,0.02772212028503418,"(5.725658982569206e+29, 2)"
567,3.9239053094532776,0.0,0.2129170187189969,0.049104552085617544,0.047542572021484375,1.094035265186531e+51,4.924375120204635e+50,0.02607440948486328,"(5.67477310896375e+29, 2)"
568,3.9049107829060112,0.0,0.21248221035681514,0.04806450284177158,0.04859280586242676,1.0816075050800587e+51,4.927589438816857e+50,0.02596759796142578,"(5.6250026259155636e+29, 2)"
569,3.886011228991481,0.0,0.21204920779096667,0.047194370946871164,0.04917335510253906,1.0692365874314794e+51,4.930236250794279e+50,0.027643918991088867,"(5.57632781975208e+29, 2)"
570,3.8672061728465237,0.0,0.21161805460276636,0.04645642756399636,0.048063039779663086,1.0569236976143146e+51,4.932319648593713e+50,0.026240825653076172,"(5.5287288129344925e+29, 2)"
571,3.848495141982291,0.0,0.2111887836337692,0.045824657276582116,0.052033185958862305,1.0446699791713381e+51,4.933843849845786e+50,0.02926325798034668,"(5.482185601371554e+29, 2)"
572,3.8298776662723792,0.0,0.21076141966983966,0.04528030871135542,0.05989980697631836,1.0324765344547921e+51,4.934813192699819e+50,0.030383586883544922,"(5.436678088974883e+29, 2)"
573,3.8113532779410173,0.0,0.21033598133819023,0.04480938299156748,0.05260109901428223,1.0203444252687561e+51,4.935232131222371e+50,0.031091928482055664,"(5.392186122083541e+29, 2)"
574,3.792921511551312,0.0,0.20991248247918515,0.04440112702758967,0.05077791213989258,1.0082746735131852e+51,4.9351052308521095e+50,0.029911518096923828,"(5.348689519562081e+29, 2)"
575,3.7745819039935555,0.0,0.20949093315839892,0.04404708390884113,0.050742149353027344,9.962682618291087e+50,4.9344371639079355e+50,0.02956247329711914,"(5.306168104338974e+29, 2)"
576,3.7563339944735876,0.0,0.20907134042659087,0.043740469514782554,0.05162549018859863,9.843261342445452e+50,4.933232705160077e+50,0.030257701873779297,"(5.2646017298286636e+29, 2)"
577,3.7381773245012195,0.0,0.20865370889943222,0.0434757490324905,0.058418989181518555,9.72449196820681e+50,4.931496727458259e+50,0.036829233169555664,"(5.223970306493001e+29, 2)"
578,3.7201114378787135,0.0,0.20823804120600756,0.043248340771144624,0.060376644134521484,9.606383182978752e+50,4.929234197420851e+50,0.030567646026611328,"(5.184253825509973e+29, 2)"
579,3.70213588068932,0.0,0.20782433834022304,0.0430544037432434,0.053399085998535156,9.48894330741076e+50,4.926450171189063e+50,0.0315701961517334,"(5.14543236854141e+29, 2)"
580,3.6842502012858733,0.0,0.20741259993931807,0.04289068195609965,0.05273890495300293,9.372180301842576e+50,4.923149790241373e+50,0.03098154067993164,"(5.107486167942378e+29, 2)"
581,3.6664539502794438,0.0,0.20700282450691873,0.04275438806028563,0.05134224891662598,9.256101772734926e+50,4.919338277273338e+50,0.03063178062438965,"(5.0703955881956556e+29, 2)"
582,3.6487466805280464,0.0,0.20659500959338623,0.042643114914230354,0.0545041561126709,9.140714979082869e+50,4.915020932146018e+50,0.032796382904052734,"(5.034141155581516e+29, 2)"
583,3.631127947125406,0.0,0.20618915194291612,0.04255455147535759,0.05501747131347656,9.026026838808514e+50,4.910203127894642e+50,0.032439470291137695,"(4.998703575441024e+29, 2)"
584,3.613597307389779,0.0,0.20578524761448566,0.04248632002339155,0.054747819900512695,8.912043935129292e+50,4.904890306809213e+50,0.02988266944885254,"(4.964063746820014e+29, 2)"
585,3.59615432085283,0.0,0.20538329208203904,0.042436428798006555,0.05194711685180664,8.798772522899154e+50,4.899087976581155e+50,0.029919862747192383,"(4.930202776195387e+29, 2)"
586,3.5787985492485657,0.0,0.204983280318045,0.04240318946022475,0.052893877029418945,8.686218534919136e+50,4.892801706518257e+50,0.03043341636657715,"(4.897101991322759e+29, 2)"
587,3.5615295565023226,0.0,0.20458520686363194,0.04238515595250701,0.0540776252746582,8.574387588214696e+50,4.886037123825658e+50,0.03138136863708496,"(4.8647429506252365e+29, 2)"
588,3.544346908719811,0.0,0.20418906588780533,0.042381078322189,0.05284690856933594,8.463284990276885e+50,4.878799909961104e+50,0.03286433219909668,"(4.833107455626047e+29, 2)"
589,3.5272501741762117,0.0,0.20379485123772376,0.042389867245679086,0.05121421813964844,8.352915745264762e+50,4.871095797055335e+50,0.03009510040283203,"(4.802177559012144e+29, 2)"
590,3.5102389233053306,0.0,0.2034025564816036,0.042410566360271976,0.05092167854309082,8.243284560166599e+50,4.86293056440326e+50,0.03125715255737305,"(4.771935573668709e+29, 2)"
591,3.493312728688804,0.0,0.20301217494551002,0.04244233039658352,0.05169987678527832,8.134395850917292e+50,4.8543100350255716e+50,0.030649185180664062,"(4.742364156819176e+29, 2)"
592,3.4764711650453597,0.0,0.20262369974504754,0.04248440769120005,0.050988197326660156,8.026253748470039e+50,4.845240072300153e+50,0.03018927574157715,"(4.713445837645627e+29, 2)"
593,3.459713809220133,0.0,0.20223712381277373,0.04253612605539948,0.05251193046569824,7.918862104819836e+50,4.835726576662766e+50,0.030574798583984375,"(4.6851639932784e+29, 2)"
594,3.443040240174032,0.0,0.2018524399220067,0.04259688124867942,0.05741453170776367,7.812224498976972e+50,4.825775482378359e+50,0.03417778015136719,"(4.657502041468864e+29, 2)"
595,3.4264500389731616,0.0,0.20146964070757908,0.042666127497275115,0.05183887481689453,7.706344242888549e+50,4.815392754383483e+50,0.03017711639404297,"(4.6304436894183724e+29, 2)"
596,3.4099427887782956,0.0,0.2010887186839934,0.042743369634607,0.052945852279663086,7.601224387306253e+50,4.8045843851942585e+50,0.03170323371887207,"(4.603972937987597e+29, 2)"
597,3.393518074834404,0.0,0.20070966626135678,0.04282815653994441,0.05383563041687012,7.496867727598648e+50,4.793356391891023e+50,0.03024888038635254,"(4.578074084741602e+29, 2)"
598,3.3771754844602317,0.0,0.20033247575941085,0.042920075624850826,0.054639339447021484,7.393276809506559e+50,4.781714813165867e+50,0.03274250030517578,"(4.552603163206403e+29, 2)"
599,3.3609146070379303,0.0,0.19995713941992066,0.04301874817176029,0.05256772041320801,7.290453934839855e+50,4.769665706442443e+50,0.029866456985473633,"(4.5276754991187575e+29, 2)"
600,3.3447350340027406,0.0,0.19958364941764525,0.043123825370479256,0.05431962013244629,7.1884011671144855e+50,4.757215145065067e+50,0.03372645378112793,"(4.503276327801918e+29, 2)"
601,3.328636358832727,0.0,0.1992119978700775,0.04323498493010075,0.052751779556274414,7.087120337128291e+50,4.744369215554359e+50,0.029788970947265625,"(4.47939111739982e+29, 2)"
602,3.3126181770385634,0.0,0.1988421768461135,0.043351928168249905,0.05144333839416504,6.986613048474649e+50,4.731134014934582e+50,0.030243873596191406,"(4.4560056601263994e+29, 2)"
603,3.2966800861533705,0.0,0.19847417837378598,0.043474377498599746,0.049300432205200195,6.8868806829925004e+50,4.717515648121627e+50,0.02860856056213379,"(4.451973361476334e+29, 2)"
604,3.2808216857226036,0.0,0.19810799444717933,0.04360207425250907,0.04999542236328125,6.787924406152192e+50,4.703520225387839e+50,0.029839038848876953,"(4.4480370049157e+29, 2)"
605,3.2650425772939906,0.0,0.19774361703262536,0.04373477678241065,0.05215764045715332,6.689745172375891e+50,4.689153859885005e+50,0.031560420989990234,"(4.444147279457061e+29, 2)"
606,3.2493423644075206,0.0,0.19738103807426483,0.04387225880434984,0.06943678855895996,6.59234373029178e+50,4.674422665238781e+50,0.0480654239654541,"(4.440319308262207e+29, 2)"
607,3.233720652585483,0.0,0.19702024949905023,0.04401430794420331,0.05372428894042969,6.495720627921495e+50,4.659332753206344e+50,0.030083179473876953,"(4.436544826861652e+29, 2)"
608,3.218177049322555,0.0,0.19666124322125272,0.04416072445768283,0.05468249320983887,6.39987621779984e+50,4.643890231399424e+50,0.03323793411254883,"(4.432812047238974e+29, 2)"
609,3.2027111640759425,0.0,0.19630401114652948,0.044311320099419085,0.05470418930053711,6.304810662026319e+50,4.628101201071472e+50,0.03184247016906738,"(4.4291099885681425e+29, 2)"
610,3.187322608255563,0.0,0.1959485451756002,0.04446591712044345,0.05250382423400879,6.210523937247975e+50,4.611971754969297e+50,0.030573129653930664,"(4.4254284381382065e+29, 2)"
611,3.172010995214285,0.0,0.1955948372075745,0.04462434737666564,0.05542135238647461,6.117015839572987e+50,4.595507975246422e+50,0.03223228454589844,"(4.421757912294669e+29, 2)"
612,3.1567759402382136,0.0,0.19524287914296823,0.044786451533639485,0.050546884536743164,6.0242859894146495e+50,4.5787159314403375e+50,0.029448986053466797,"(4.4180896190009975e+29, 2)"
613,3.1416170605370226,0.0,0.1948926628864405,0.04495207835513833,0.05417466163635254,5.932333836265476e+50,4.561601678571868e+50,0.03102850914001465,"(4.414020815152369e+29, 2)"
614,3.1265339752343375,0.0,0.1945441803492805,0.045121084064916356,0.05367088317871094,5.8411586634009535e+50,4.544171255182735e+50,0.032119035720825195,"(4.4099357062871075e+29, 2)"
615,3.111526305358166,0.0,0.19419742345166935,0.045293331772582525,0.05392026901245117,5.750759592512961e+50,4.526430681489754e+50,0.03188729286193848,"(4.405827254809541e+29, 2)"
616,3.096593673831375,0.0,0.19385238412473954,0.04546869095581422,0.05649924278259277,5.661135588272624e+50,4.508385957607164e+50,0.033193349838256836,"(4.4016889916129814e+29, 2)"
617,3.081735705462218,0.0,0.19350905431245152,0.04564703699223101,0.05524778366088867,5.572285462822355e+50,4.490043061819789e+50,0.03230452537536621,"(4.397514984233422e+29, 2)"
618,3.066952026934907,0.0,0.19316742597330488,0.04582825073517003,0.05548691749572754,5.484207880197358e+50,4.471407948917684e+50,0.03194093704223633,"(4.393299809865026e+29, 2)"
619,3.0522422668002323,0.0,0.19282749108190064,0.046012218128381535,0.05544304847717285,5.396901360676118e+50,4.452486548583616e+50,0.03117847442626953,"(4.389038526164689e+29, 2)"
620,3.037606055466231,0.0,0.19248924163036737,0.046198829855320714,0.05382704734802246,5.31036428506042e+50,4.433284763844844e+50,0.031857967376708984,"(4.384726646290303e+29, 2)"
621,3.0230430251889,0.0,0.1921526696296647,0.046387981019269456,0.05591917037963867,5.224594898884624e+50,4.413808469569096e+50,0.03250479698181152,"(4.380360113040745e+29, 2)"
622,3.0085528100629553,0.0,0.19181776711077472,0.04657957085099616,0.05696368217468262,5.139591316554475e+50,4.394063511019205e+50,0.03422689437866211,"(4.3759352742489785e+29, 2)"
623,2.9941350460126404,0.0,0.19148452612579153,0.04269275792061764,0.05535078048706055,5.055351525415651e+50,4.3740557024683805e+50,0.03391122817993164,"(4.37144886160993e+29, 2)"
624,2.979789370782577,0.0,0.19115293874891776,0.036832820523706455,0.05551791191101074,4.971873389752199e+50,4.353790825852374e+50,0.032267093658447266,"(4.366897966802641e+29, 2)"
625,2.965515423928664,0.0,0.19082299707737663,0.03296230719546751,0.05687284469604492,4.889154654715161e+50,4.333274629489597e+50,0.033989906311035156,"(4.362280022039766e+29, 2)"
626,2.9513128468090204,0.0,0.19049469323224563,0.030104402354491334,0.0527501106262207,4.807192950181642e+50,4.3125128268371326e+50,0.031289100646972656,"(4.357592780841035e+29, 2)"
627,2.9371812825749752,0.0,0.1901680193592202,0.027860537524674135,0.056938886642456055,4.725985794544664e+50,4.291511095311872e+50,0.03483438491821289,"(4.352834297253441e+29, 2)"
628,2.9231203761621,0.0,0.18984296762931124,0.02603153349475794,0.05680346488952637,4.645530598434247e+50,4.320930617614397e+50,0.035393476486206055,"(4.348002909853583e+29, 2)"
629,2.9091297742812894,0.0,0.18951953023948373,0.024503505690199583,0.0527803897857666,4.565824668369889e+50,4.38733854906462e+50,0.030692100524902344,"(4.343097224495701e+29, 2)"
630,2.895209125409883,0.0,0.1891976994132401,0.02320501279663322,0.06004023551940918,4.486865210345146e+50,4.452660034761685e+50,0.03766894340515137,"(4.34079315958336e+29, 2)"
631,2.8813580797828333,0.0,0.18887746740115322,0.022088127584806265,0.060425519943237305,4.408649333136993e+50,4.516903331433915e+50,0.032511234283447266,"(4.338306480421027e+29, 2)"
632,2.867576289383919,0.0,0.18855882648135258,0.021118181055294786,0.05249738693237305,4.331174051964501e+50,4.580076758975211e+50,0.030905961990356445,"(4.335637052745712e+29, 2)"
633,2.8538634079369993,0.0,0.18824176895996853,0.02026459161111585,0.05254364013671875,4.254436291872273e+50,4.6421886963330885e+50,0.030843019485473633,"(4.332785012642855e+29, 2)"
634,2.8402190908973144,0.0,0.18792628717153584,0.01950621188873595,0.0520176887512207,4.178432891047805e+50,4.7032475774934075e+50,0.0319826602935791,"(4.32975024093536e+29, 2)"
635,2.826642995442828,0.0,0.18761237347936188,0.01882770592965449,0.054932594299316406,4.1031606040732515e+50,4.763261887552839e+50,0.030254602432250977,"(4.326533861264901e+29, 2)"
636,2.8131347804656137,0.0,0.18730002027586018,0.01821764504195482,0.05760645866394043,4.028616105112267e+50,4.822240158894677e+50,0.03420758247375488,"(4.323136719964045e+29, 2)"
637,2.7996941065632854,0.0,0.1869892199828538,0.01766723343399484,0.05798792839050293,3.997490651495584e+50,4.880190967448718e+50,0.036426544189453125,"(4.319559867116911e+29, 2)"
638,2.786320636030469,0.0,0.18667996505184897,0.017169479093155533,0.05463004112243652,3.9868847134483505e+50,4.937122929053835e+50,0.03169417381286621,"(4.3158045446101545e+29, 2)"
639,2.7730140328503166,0.0,0.18637224796428228,0.016718701124285577,0.05417752265930176,3.9761160254405805e+50,4.993044695895644e+50,0.03076457977294922,"(4.3118721716259546e+29, 2)"
